"departamento","codigo_departamento","municipio","codigo_municipio","poblacion","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2020-06-01","2020-06-02","2020-06-03","2020-06-04","2020-06-05","2020-06-06","2020-06-07","2020-06-08","2020-06-09","2020-06-10","2020-06-11","2020-06-12","2020-06-13","2020-06-14","2020-06-15","2020-06-16","2020-06-17","2020-06-18","2020-06-19","2020-06-20","2020-06-21","2020-06-22","2020-06-23","2020-06-24","2020-06-25","2020-06-26","2020-06-27","2020-06-28","2020-06-29","2020-06-30","2020-07-01","2020-07-02","2020-07-03","2020-07-04","2020-07-05","2020-07-06","2020-07-07","2020-07-08","2020-07-09","2020-07-10","2020-07-11","2020-07-12","2020-07-13","2020-07-14","2020-07-15","2020-07-16","2020-07-17","2020-07-18","2020-07-19","2020-07-20","2020-07-21","2020-07-22","2020-07-23","2020-07-24","2020-07-25","2020-07-26","2020-07-27","2020-07-28","2020-07-29","2020-07-30","2020-07-31","2020-08-01","2020-08-02","2020-08-03","2020-08-04","2020-08-05","2020-08-06","2020-08-07","2020-08-08","2020-08-09","2020-08-10","2020-08-11","2020-08-12","2020-08-13","2020-08-14","2020-08-15","2020-08-16","2020-08-17","2020-08-18","2020-08-19","2020-08-20","2020-08-21","2020-08-22","2020-08-23","2020-08-24","2020-08-25","2020-08-26","2020-08-27","2020-08-28","2020-08-29","2020-08-30","2020-08-31","2020-09-01","2020-09-02","2020-09-03","2020-09-04","2020-09-05","2020-09-06","2020-09-07","2020-09-08","2020-09-09","2020-09-10","2020-09-11","2020-09-12","2020-09-13","2020-09-14","2020-09-15","2020-09-16","2020-09-17","2020-09-18","2020-09-19","2020-09-20","2020-09-21","2020-09-22","2020-09-23","2020-09-24","2020-09-25","2020-09-26","2020-09-27","2020-09-28","2020-09-29","2020-09-30","2020-10-01","2020-10-02","2020-10-03","2020-10-04","2020-10-05","2020-10-06","2020-10-07","2020-10-08","2020-10-09","2020-10-10","2020-10-11","2020-10-12","2020-10-13"
"SAN MARCOS","12","IXCHIGUAN","1223","24580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,2,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,2,0,0,1,2,0,1,2,0,1,1,1,0,2,0,0,0,0,0,0,0
"SAN MARCOS","12","LA REFORMA","1221","23394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,1,1,1,2,0,0,0,0,0,0,0,3,0,0,2,2,1,0,2,2,0,1,1,0,2,2,0,0,1,1,0,1,2,0,0,1,0,0,3,0,0,0,1,0,0,5,0,0,0,3,1,0,0,0,0,0,1,2
"SAN MARCOS","12","SAN LORENZO","1229","13803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,9,0,0,1,0,1,0,0,1,0,2,0,0,0,0,2,0,2,0,2,1,0,0,2,1,0,0,0,0,1,0,1,2,2,0,0,0,0,1,0,0,0,5,0,0,4,5,0,2,2,6,0,1,3,2,0,0,1,2,2,3,1,0,4,5,4,3,3,2,1,2,0,1,6,7,3,6,3,0,2,1,2,1,0,2,9,1,0,3,1,1,1,1,0,2,0,0,0,0,0
"SOLOLA","07","PANAJACHEL","0710","15840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,2,0,2,23,2,1,0,2,2,14,1,3,0,2,1,2,2,5,0,0,2,7,0,1,7,3,0,0,4,1,0,1,3,2,0,7,8,10,2,6,10,1,16,8,3,5,11,3,12,12,0,8,10,7,2,6,16,8,11,10,16,1,3,18,11,22,7,9,4,2,11,4,4,3,3,7,2,2,0
"ALTA VERAPAZ","16","TAMAHU","1605","23858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,0,1,1,0,2,2,0,0,0,2,0,3,1,0,0,4,3,0,0,0,2,0,1,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3,0,2,0,1,4,3,3,0,2,0,1,0,0
"JALAPA","21","MONJAS","2106","28097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,1,0,1,1,0,0,1,0,1,0,2,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,5,1,0,1,0,0,0,1,1,0,2,1,0,0,1,2,3,2,0,0,1,1,1,2,0,2,1,0,6,2,0,5,0,0,0,1,1,3,0,1,0,2,2,3,1,0,1,0,0,0,1,0,1,2,0,0,5,8,2,2,7,0,1,2,1,1,1,2,0,0,0,0,1,1,2,4,0,0,0
"QUETZALTENANGO","09","SAN MARTIN SACATEPEQUEZ","0912","32771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,2,0,1,2,0,0,3,2,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,1,2,2,1,0,0,0,1,4,0,1,1,0,1,1,2,2,0,1,2,3,0,1,1,2,1,0,1,0,0,4,1,2,0,0,1,0,1,0,0,0,0,2,1,2,3,1,0,0,4,0,0,0,4,0,1,1,2,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"SAN MARCOS","12","NUEVO PROGRESO","1212","31500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2,1,0,2,0,2,4,3,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,5,1,2,1,0,0,0,2,2,1,1,0,1,1,4,0,0,1,0,1,1,0,0,2,1,0,1,1,1,2,0,0,0,1,0,4,7,0,1,0,1,1,1,2,2,1,1,1,2,3,1,0,0,2,1,0,1,0,0,0,0,1,2,0,2,2,2,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,2,1,1,0,1,0,0,0,0,2,0,4,4,0,0,4,0,0,3,1,0,3,0,1,0,1,0,2,1,1,2,0,1,1
"SANTA ROSA","06","PUEBLO NUEVO VIÑAS","0613","29285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,3,1,0,0,1,0,0,0,0,0,0,1,10,0,1,0,0,1,8,1,2,1,0,0,0,4,1,0,21,0,0,0,0,16,2,1,0,0,1,2,1,13,0,0,0,2,0,2,9,0,2,0,2,3,0,1,0,4,0,4,5,2,0,0,1,0,8,0,0,0,3,2,0,2,0,0,1,2,0,0,6,1,4,2,2,1,0,1,2,1,4,7,3,1,3,0,2,1,3,1,0,1,0,0,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,5,1,1,0,0,2,0,4,0,0,2,0,16,4,15,4,15,1,0,5,1
"SUCHITEPEQUEZ","10","SAN BERNARDINO","1004","16817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,1,0,0,1,0,1,1,0,1,5,0,0,1,1,3,0,2,1,3,1,4,0,3,2,0,0,3,3,2,0,1,2,0,2,3,0,3,3,5,2,0,5,1,5,0,4,1,0,3,1,5,2,1,3,1,2,0,1,5,0,0,1,4,0,2,0,2,0,1,3,2,2,1,2,1,0,4,1,2,2,2,2,2,0,1,8,3,1,0,0,0,1,0,1,2,2,2,3,1,2,4,2,3,2,1,37,1,0,2,0,0,1,1,1,1,4,2,2,3,0
"CHIQUIMULA","20","SAN JUAN LA ERMITA","2003","18085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,2,0,1,1,2,1,1,2,2,0,0,2,0,2,7,0,0,0,0,0,3,3,0,0,0,3,0,0,4,0,0,1,0,0,1,5,0,0,0,0,2,1,0,1,1,0,2,1,0,1,1,0,0,0,3,3,0,6,1,0,3,1,1,3,0,1,0,0,2,4,8,3,0,0,3,0,3,0,1,0,0,5,0
"HUEHUETENANGO","13","CONCEPCION HUISTA","1322","20384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1,1,0,0,1,1,0,2,1,1,0,1,0,0,2,0,0,2,0,0,1,1,1,3,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,1,0
"HUEHUETENANGO","13","SAN MIGUEL ACATAN","1313","35071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,1,9,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,2,1,0,0,1,12,4,2,1,0,1,4,0,1,3,0,2,0,0,1,1,1,0,0,0,0,0,9,5,0,0,1,1,0,0,2,1,1,0,0,0,2,2,0,2,2,3,0,0,1,0,0,0,0,0
"JUTIAPA","22","QUEZADA","2217","23311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,2,0,0,0,5,4,0,0,0,1,0,2,2,0,1,4,0,1,2,0,2,1,1,1,0,0,1,1,0,1,0,0,2,0,2,0,2,0,0,4,3,0,0,0,0,0,2,1,0,3,1,0,0,1,1,1,2,1,1,0,5,2,2,4,1,0,0,1,0,2,1,4,4,3,11,3,13,4,2,0,0,1,0,2,1,0,1,1,1,1,1,6,0,0,0,0,2
"QUICHE","14","PACHALUN","1421","9652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
"RETALHULEU","11","SAN MARTIN ZAPOTITLAN","1104","12905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,2,1,2,2,2,1,2,0,0,0,3,0,0,0,0,0,2,3,2,1,1,1,1,2,0,0,1,3,2,0,1,1,0,2,0,2,2,3,1,0,0,2,1,0,1,2,3,3,9,0,0,0,1,1,3,0,0,0,1,2,1,2,4,0,0,5,2,1,3,1,2,1,4,1,2,3,6,6,0,3,1,0,8,5,0,1,4,4,13,8,6,0,0,7,15
"SUCHITEPEQUEZ","10","SAN PABLO JOCOPILAS","1009","22048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,5,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,2,1,0,0,2,1,0,5,1,1,2,3,2,2,8,2,2,2,1,3,6,4,0,0,1,3,1,2,3,5,1,2,2,4,1,0,1,0,0,2,4,4,4,3,1,2,0,5,4,3,1,3,2,5,1,1,1,3,0,0,4,2,1,0,12,0,0,6,1,2,1,1,2,0,2,26,3,3,0,1,0,2,3,28,1,1,2,2,3,1,3,5,5,0,1,6,1,1,1,1,0,1,5,2,1,2,2,0,1,5,1,0,0,1,1,0,0,0
"ESCUINTLA","05","LA DEMOCRACIA","0503","25479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,7,1,1,0,0,0,1,0,3,1,0,0,0,1,4,2,0,1,3,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,1,0,1,1,1,2,0,0,2,0,1,0,1,0,1,0,0,0,2,5,1,0,0,0,2,0,2,2,0,0,4,0,0,2,0,1,0,2,1,1,1,1,0,0,0,2,2,2,1,0,1,0,0,0,0,2,0,0,0,0
"PETEN","17","SAN FRANCISCO","1706","16339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,0,1,1,12,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,2,0,0,0,0,1,0,0,0,0,2,0,1,1,4,0,3,1,2,3,0,1,0,0,7,1,0,1,2,0,0,1,1,1,0,0,0,0,2,1,5,4,3,0,0,6,2,3,1,8,0,1,1,5,0,5,1,0,1,3,2,2,0,1,0,1,3,1,1,2,0,0,0,2,0,1,1,3,5,2,2,4,4,29,5,4,0,5,2,3,0,1,1,0,1,2,1,0,0,1,0,0,1
"SAN MARCOS","12","EL TUMBADOR","1213","51299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,1,2,4,0,5,10,9,2,3,4,1,0,2,13,6,0,0,0,0,2,4,1,0,2,3,1,2,1,2,0,6,1,0,2,2,1,5,0,2,0,2,3,0,3,1,1,2,2,7,10,2,4,0,0,0,4,8,7,1,1,1,8,5,7,1,1,4,2,2,4,3,4,1,0,0,2,4,6,0,2,2,1,2,4,2,3,3,1,2,2,0,2,6,2,6,1,3,3,0,0,6,3,0,0,2,0,0,5,2,1,3,1,1,2,1,2,0,2,1,2,3,2,1,1,1,2,3,2,16,2,2,1,9,5,2,2,1,2,2,1,1,3,1,1,0,2,0
"SOLOLA","07","SANTA CATARINA PALOPO","0711","4840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HUEHUETENANGO","13","SAN GASPAR IXCHIL","1329","10341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4,0,0,0,2,0,2,0,6,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"SUCHITEPEQUEZ","10","CUYOTENANGO","1002","37283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,1,2,0,5,1,0,2,0,0,0,1,0,0,0,0,1,2,1,1,2,7,0,1,1,1,0,0,7,2,4,0,2,2,0,2,2,3,3,5,3,1,7,5,11,5,6,1,3,4,5,4,10,9,4,4,6,8,10,20,12,3,1,4,12,13,9,15,6,7,8,5,8,3,6,13,1,10,5,6,8,2,5,6,12,5,8,12,10,5,2,8,6,9,12,3,4,3,16,5,31,20,10,8,10,10,2,11,3,2,3,2,7,4,5,7,4,1,7,7,6,19,6,6,4,1,9,12,4,3,6,2,0,9,2,5,3,3,4,0,3,1
